SEP=;
OBST ID;TYPE;COORD;LAT;LONG;HGT AGL (FT);ELEV MSL (FT);LGT TYPE;LGT HR;MARKINGS
EFINOB 17283;Mast;662346.1N 0243700.2E;66.39613905;24.61673588;329;812;F R;HN;Y
EFINOB 18949;Mast;605001.5N 0233610.0E;60.83373762;23.60276831;345;783;F R;HN;Y
EFINOB 19803;Mast;605954.8N 0261540.3E;60.99854353;26.26118961;335;679;F R;HN;Y
EFINOB 20317;Chimney;634217.3N 0224221.1E;63.70481711;22.70586533;429;443;F R;HN;NIL
EFINOB 20605;Mast;603738.2N 0274128.8E;60.62726595;27.69133744;335;501;F R;HN;Y
EFINOB 21329;Mast;613100.4N 0214648.1E;61.51677874;21.78001444;414;419;FLG R;H24;Y
EFINOB 21688;Mast;610257.9N 0281548.6E;61.04942713;28.26351011;414;677;FLG R;H24;Y
EFINOB 21862;Chimney;605425.5N 0264005.9E;60.9070791;26.66830108;336;584;F R;HN;NIL
EFINOB 22007;Wind turbine;613748.7N 0212228.4E;61.63018072;21.37455845;394;405;F R;HN;NIL
EFINOB 22027;Wind turbine;595752.5N 0195659.1E;59.96458276;19.94974423;329;358;F R;HN;NIL
EFINOB 22028;Wind turbine;595802.2N 0195715.6E;59.96728022;19.9543228;329;365;F R;HN;NIL
EFINOB 22029;Wind turbine;595753.6N 0195729.1E;59.96489279;19.95808697;329;344;F R;HN;NIL
EFINOB 22030;Wind turbine;595731.7N 0195715.1E;59.95880566;19.95418164;329;354;F R;HN;NIL
EFINOB 22031;Wind turbine;595743.7N 0195804.0E;59.96214595;19.96778129;329;349;F R;HN;NIL
EFINOB 22057;Mast;612927.7N 0233429.8E;61.49103786;23.57493309;384;758;F R;HN;Y
EFINOB 22081;Wind turbine;595657.4N 0222016.1E;59.94928027;22.33780904;329;429;F R;HN;NIL
EFINOB 22083;Wind turbine;595641.4N 0222009.8E;59.94483956;22.33605041;329;417;F R;HN;NIL
EFINOB 22084;Wind turbine;595656.8N 0222044.7E;59.94911082;22.34574793;329;432;F R;HN;NIL
EFINOB 22303;Mast;625006.3N 0235608.4E;62.83509214;23.93566425;394;1112;F R;HN;Y
EFINOB 22517;Chimney;634200.1N 0224239.2E;63.70003497;22.71087967;493;504;FLG R;HN;NIL
EFINOB 22811;Wind turbine;653310.2N 0250721.0E;65.55283157;25.12249133;391;393;F R;HN;NIL
EFINOB 23122;Mast;651101.7N 0261441.0E;65.18381944;26.24472047;345;727;F R;HN;Y
EFINOB 23198;Building;634203.7N 0224238.4E;63.70103979;22.7106594;334;343;F R;HN;NIL
EFINOB 23243;Mast;644059.9N 0243203.4E;64.68330817;24.53427724;335;370;F R;HN;Y
EFINOB 23342;Mast;623514.6N 0294845.6E;62.58739407;29.81267627;394;717;F R;HN;Y
EFINOB 23787;Mast;603134.6N 0265956.7E;60.52627892;26.99909138;480;534;FLG R;H24;Y
EFINOB 23811;Mast;605704.2N 0242909.5E;60.95117854;24.48598058;394;917;F R;HN;Y
EFINOB 23814;Mast;663122.2N 0235153.8E;66.52284396;23.86495145;329;1161;F R;HN;Y
EFINOB 23853;Mast;605742.1N 0254503.7E;60.96170079;25.75101758;476;916;FLG R;H24;Y
EFINOB 23856;Tower;601859.7N 0253134.2E;60.31659008;25.52615664;345;370;F R;HN;NIL
EFINOB 24340;Mast;602536.8N 0230829.7E;60.42689778;23.14157747;407;692;FLG R;H24;Y
EFINOB 24534;Mast;625509.2N 0213550.0E;62.91922145;21.59722318;329;399;F R;HN;Y
EFINOB 24539;Wind turbine;613814.0N 0212341.3E;61.6372169;21.3948093;445;456;FLG R;HN;NIL
EFINOB 24612;Mast;602525.0N 0254019.9E;60.42361543;25.6721896;411;592;FLG R;HN;Y
EFINOB 24760;Wind turbine;613812.1N 0212411.3E;61.63669949;21.4031275;493;499;FLG R;HN;NIL
EFINOB 24883;Wind turbine;650029.7N 0251135.9E;65.00824422;25.19330536;493;507;FLG R;HN;NIL
EFINOB 24884;Wind turbine;650029.8N 0251203.0E;65.00826641;25.20082895;493;504;FLG R;HN;NIL
EFINOB 25025;Wind turbine;595753.8N 0195806.6E;59.96495773;19.96849215;329;354;F R;HN;NIL
EFINOB 25066;Chimney;605421.9N 0263953.7E;60.90608292;26.66491424;440;686;FLG R;HN;Y
EFINOB 25304;Mast;601154.5N 0212203.4E;60.19848338;21.36761835;329;412;F R;HN;Y
EFINOB 25313;Chimney;601104.9N 0245812.8E;60.18470078;24.97022714;329;339;F R;HN;NIL
EFINOB 25577;Mast;661858.7N 0234312.5E;66.3163042;23.72014981;329;1068;F R;HN;Y
EFINOB 25601;Mast;634957.9N 0230818.1E;63.83274223;23.13836158;378;384;F R;HN;Y
EFINOB 25604;Chimney;611406.3N 0212610.9E;61.23509057;21.43635409;329;340;F R;HN;NIL
EFINOB 25606;Mast;621305.9N 0213108.6E;62.21830639;21.51906403;394;458;F R;HN;Y
EFINOB 25680;Wind turbine;653934.0N 0243152.3E;65.65944159;24.53120012;509;509;FLG W;H24;Y
EFINOB 25780;Mast;604824.5N 0212848.4E;60.80680564;21.48010918;329;416;F R;HN;Y
EFINOB 25982;Chimney;610357.0N 0281421.2E;61.06582104;28.23923119;378;720;FLG W;H24;NIL
EFINOB 26038;Mast;603400.9N 0245928.0E;60.56692865;24.99110328;381;626;F R;HN;Y
EFINOB 26074;Mast;603841.6N 0245217.2E;60.6448983;24.87144064;355;778;F R;HN;Y
EFINOB 26265;Chimney;621130.5N 0254421.0E;62.19180065;25.73916123;460;756;FLG R;HN;NIL
EFINOB 26271;Wind turbine;654517.3N 0241024.0E;65.75480244;24.17334709;525;526;FLG R;HN;NIL
EFINOB 26272;Wind turbine;654521.0N 0241102.3E;65.75583239;24.18396312;525;526;FLG R;HN;NIL
EFINOB 26273;Wind turbine;654541.3N 0241139.1E;65.76147042;24.19418598;525;526;FLG R;HN;NIL
EFINOB 26274;Wind turbine;654544.2N 0240904.1E;65.76227438;24.15112578;525;526;FLG R;HN;NIL
EFINOB 26275;Wind turbine;654559.3N 0240842.2E;65.76647319;24.14506289;525;526;FLG R;HN;NIL
EFINOB 26276;Wind turbine;654502.0N 0241013.9E;65.75055549;24.17052155;525;529;FLG R;HN;NIL
EFINOB 26277;Wind turbine;654450.2N 0241041.7E;65.74727078;24.17825004;525;529;FLG R;HN;NIL
EFINOB 26307;Wind turbine;652437.9N 0251534.7E;65.41054116;25.25962871;335;347;F R;HN;NIL
EFINOB 27245;Mast;610338.2N 0281853.2E;61.06061363;28.3147666;420;701;F R;HN;Y
EFINOB 27246;Mast;651105.0N 0261502.1E;65.18472377;26.25059477;329;726;F R;HN;Y
EFINOB 27818;Mast;620012.2N 0230348.9E;62.00338205;23.06358407;335;800;F R;HN;Y
EFINOB 27854;Wind turbine;603231.5N 0270628.0E;60.54207593;27.10777965;493;504;F R;HN;Y
EFINOB 27855;Wind turbine;603157.9N 0270753.2E;60.53274005;27.13143938;493;535;F R;HN;NIL
EFINOB 27857;Wind turbine;603148.2N 0270725.5E;60.53005733;27.12374035;493;506;F R;HN;NIL
EFINOB 27909;Mast;613731.8N 0271502.1E;61.6255104;27.25057834;388;811;F R;HN;Y
EFINOB 27910;Wind turbine;654533.7N 0241002.0E;65.75936471;24.16722163;525;526;FLG R;HN;NIL
EFINOB 27922;Wind turbine;643821.5N 0242358.9E;64.63931573;24.39970084;493;513;FLG R;HN;Y
EFINOB 27923;Wind turbine;643836.0N 0242348.4E;64.64333338;24.39678427;493;512;FLG R;HN;Y
EFINOB 27924;Wind turbine;643849.4N 0242353.9E;64.64704315;24.398298;493;508;FLG R;HN;Y
EFINOB 27925;Wind turbine;643901.2N 0242402.8E;64.65032601;24.40078223;493;502;FLG R;HN;Y
EFINOB 28026;Mast;633253.9N 0290558.7E;63.54830161;29.09963689;412;915;F R;HN;Y
EFINOB 28174;Mast;615517.5N 0273753.8E;61.92151966;27.63161642;329;945;F R;HN;Y
EFINOB 28193;Wind turbine;622154.2N 0224437.8E;62.36506907;22.74384357;332;730;F R;HN;NIL
EFINOB 28213;Mast;645912.3N 0252855.8E;64.98675986;25.48215775;424;453;FLG R;HN;Y
EFINOB 28286;Wind turbine;621938.8N 0224036.1E;62.32745408;22.67668236;332;869;F R;HN;NIL
EFINOB 28370;Chimney;625245.7N 0274027.7E;62.87935625;27.67435434;334;619;F R;HN;Y
EFINOB 28405;Mast;615050.7N 0241741.2E;61.84741623;24.29476627;427;1021;FLG R;HN;Y
EFINOB 28426;Mast;605027.2N 0230414.1E;60.84088532;23.07059392;329;612;F R;HN;Y
EFINOB 28468;Wind turbine;613727.5N 0212109.8E;61.62429564;21.35272619;427;427;FLG R;HN;NIL
EFINOB 28493;Mast;645301.3N 0244950.5E;64.88369452;24.83068463;329;336;F R;HN;Y
EFINOB 28629;Mast;614800.4N 0222221.3E;61.80010676;22.37258139;375;690;F R;HN;Y
EFINOB 28633;Mast;611053.9N 0260028.1E;61.18164714;26.00779848;407;927;FLG W;H24;Y
EFINOB 28635;Mast;614111.0N 0242032.6E;61.68638938;24.34238397;375;913;F R;HN;Y
EFINOB 28636;Mast;612052.5N 0251645.3E;61.34791209;25.27925231;394;798;F R;HN;Y
EFINOB 28637;Mast;621550.2N 0234143.2E;62.26393664;23.69533317;407;837;FLG W;H24;Y
EFINOB 28671;Mast;635726.2N 0245945.9E;63.95727158;24.99608975;342;662;F R;HN;Y
EFINOB 28703;Mast;612518.2N 0265149.8E;61.42171386;26.86382023;447;775;FLG W;H24;Y
EFINOB 28709;Mast;633258.7N 0271110.1E;63.54964703;27.18614087;407;744;FLG W;H24;Y
EFINOB 28711;Mast;625311.9N 0273535.9E;62.88663633;27.59329652;365;1000;F R;HN;Y
EFINOB 29236;Mast;623802.2N 0264604.9E;62.63393413;26.76802161;345;986;F R;HN;Y
EFINOB 29264;Wind turbine;630323.1N 0213307.0E;63.05640908;21.55193807;604;671;FLG W;H24;Y
EFINOB 29370;Mast;641706.1N 0240033.8E;64.28503583;24.00939583;493;599;FLG R;H24;NIL
EFINOB 29413;Mast;633934.8N 0263436.7E;63.65966711;26.57684922;394;797;F R;HN;Y
EFINOB 29416;Mast;623901.5N 0305602.3E;62.65041222;30.9339859;342;940;F R;HN;Y
EFINOB 29438;Wind turbine;652911.7N 0252209.2E;65.48658578;25.36920929;640;707;FLG W;H24;Y
EFINOB 29439;Wind turbine;652856.4N 0252156.1E;65.48233769;25.3655968;640;706;FLG W;H24;Y
EFINOB 29440;Wind turbine;652839.0N 0252155.8E;65.47749568;25.36550871;640;683;FLG W;H24;Y
EFINOB 29441;Wind turbine;652832.3N 0252237.9E;65.47562569;25.37720537;640;694;FLG W;H24;Y
EFINOB 29442;Wind turbine;652837.5N 0252323.9E;65.47709418;25.38998097;640;722;FLG W;H24;Y
EFINOB 29443;Wind turbine;652923.7N 0252225.9E;65.48991371;25.37387014;640;704;FLG W;H24;Y
EFINOB 29444;Wind turbine;652841.1N 0252423.8E;65.47808031;25.40662263;640;728;FLG W;H24;Y
EFINOB 29445;Wind turbine;652909.1N 0252404.7E;65.48586814;25.40130459;640;728;FLG W;H24;NIL
EFINOB 29452;Crane;613004.9N 0233658.7E;61.50136957;23.61630827;378;805;F R;HN;Y
EFINOB 29483;Wind turbine;653917.7N 0250018.3E;65.65490611;25.00507228;640;672;FLG W;H24;NIL
EFINOB 29484;Wind turbine;653928.9N 0250054.9E;65.65802013;25.01525093;640;680;FLG W;H24;NIL
EFINOB 29485;Wind turbine;653935.1N 0250011.2E;65.65973618;25.00312344;640;672;FLG W;H24;NIL
EFINOB 29486;Wind turbine;653647.5N 0250531.0E;65.61320715;25.09193483;640;683;FLG W;H24;NIL
EFINOB 29487;Wind turbine;653646.9N 0250618.9E;65.61302681;25.1052459;640;696;FLG W;H24;NIL
EFINOB 29488;Wind turbine;653646.3N 0250702.9E;65.61286908;25.11746051;640;696;FLG W;H24;NIL
EFINOB 29741;Wind turbine;641336.2N 0234237.1E;64.22670991;23.7103031;545;556;FLG W;H24;NIL
EFINOB 29760;Wind turbine;603304.2N 0270446.7E;60.5511733;27.07964253;493;508;FLG R;H24;NIL
EFINOB 29761;Wind turbine;603254.2N 0270444.4E;60.54837845;27.07900717;493;501;FLG R;H24;NIL
EFINOB 29762;Wind turbine;603243.3N 0270454.2E;60.5453522;27.08172208;493;505;FLG R;H24;NIL
EFINOB 29786;Wind turbine;611302.1N 0224644.6E;61.2172619;22.77905878;411;706;F R;HN;Y
EFINOB 29787;Wind turbine;611257.1N 0224644.1E;61.21585009;22.77891362;411;703;F R;HN;Y
EFINOB 29946;Wind turbine;641949.8N 0242304.4E;64.33050229;24.38454735;624;821;F R;HN;Y
EFINOB 29947;Wind turbine;642015.8N 0242256.2E;64.33771517;24.38227717;624;822;F R;HN;Y
EFINOB 29949;Wind turbine;642003.3N 0242349.3E;64.3342401;24.39701869;624;820;F R;HN;Y
EFINOB 29951;Wind turbine;642030.7N 0242326.4E;64.34185309;24.39066224;624;818;F R;HN;Y
EFINOB 30103;Mast;610004.2N 0283921.0E;61.001178;28.65582898;427;762;FLG R;HN;Y
EFINOB 30315;Wind turbine;602546.9N 0265309.6E;60.42970509;26.88600934;476;496;FLG R;HN;NIL
EFINOB 30318;Mast;621031.5N 0213743.5E;62.17542274;21.62874993;394;554;F R;HN;Y
EFINOB 30455;Chimney;611551.8N 0240116.3E;61.26439252;24.02119168;406;677;FLG R;HN;NIL
EFINOB 30461;Wind turbine;660908.1N 0245241.8E;66.15225987;24.87826544;657;885;FLG W;H24;NIL
EFINOB 30462;Wind turbine;660844.6N 0245246.8E;66.14571658;24.87967255;657;900;FLG W;H24;NIL
EFINOB 30463;Wind turbine;660843.7N 0245209.2E;66.1454682;24.86921063;657;898;FLG W;H24;NIL
EFINOB 30464;Wind turbine;660859.1N 0245115.9E;66.14974377;24.85440381;657;888;FLG W;H24;NIL
EFINOB 30465;Wind turbine;660854.7N 0245457.5E;66.14853204;24.91598179;657;838;FLG W;H24;NIL
EFINOB 30466;Wind turbine;660830.4N 0245351.5E;66.14178573;24.89765084;657;893;FLG W;H24;NIL
EFINOB 30467;Wind turbine;660812.8N 0245357.2E;66.13689449;24.89922045;657;886;FLG W;H24;NIL
EFINOB 30468;Wind turbine;660827.6N 0245426.7E;66.1409867;24.90742022;657;877;FLG W;H24;NIL
EFINOB 30469;Wind turbine;660744.6N 0245122.5E;66.12906558;24.85623796;657;842;FLG W;H24;NIL
EFINOB 30470;Wind turbine;660755.5N 0245158.3E;66.13209377;24.86618506;657;853;FLG W;H24;NIL
EFINOB 30553;Mast;603000.6N 0274243.0E;60.50017128;27.71193728;427;531;FLG R;HN;Y
EFINOB 30575;Wind turbine;615828.7N 0221708.6E;61.97463139;22.28571416;657;1038;FLG W;H24;NIL
EFINOB 30578;Wind turbine;615826.5N 0221743.2E;61.97401735;22.29533438;657;1040;FLG W;H24;NIL
EFINOB 30579;Wind turbine;615814.6N 0221802.1E;61.97071658;22.30057649;657;1040;FLG W;H24;NIL
EFINOB 30580;Wind turbine;615809.6N 0221726.9E;61.96933657;22.29081854;657;1048;FLG W;H24;NIL
EFINOB 30581;Wind turbine;615758.2N 0221825.0E;61.96617446;22.30694243;657;1030;FLG W;H24;NIL
EFINOB 30582;Wind turbine;615749.6N 0221709.7E;61.96377399;22.28602454;657;1015;FLG W;H24;NIL
EFINOB 30583;Wind turbine;615749.7N 0221746.1E;61.96380635;22.29614168;657;1027;FLG W;H24;NIL
EFINOB 30584;Wind turbine;615740.7N 0221833.4E;61.96129996;22.30927083;657;1034;FLG W;H24;NIL
EFINOB 30585;Wind turbine;615732.6N 0221757.8E;61.95904639;22.29939065;657;1013;FLG W;H24;NIL
EFINOB 30601;Mast;631303.2N 0213428.2E;63.21755507;21.57449891;394;428;F R;HN;NIL
EFINOB 30637;Mast;614556.5N 0213342.4E;61.76569456;21.56176792;329;363;F R;HN;Y
EFINOB 30643;Chimney;602648.7N 0220520.8E;60.44685248;22.0891099;331;351;NIL;NIL;NIL
EFINOB 30687;Wind turbine;603239.4N 0270435.7E;60.54426538;27.07659689;493;519;FLG R;H24;NIL
EFINOB 30696;Wind turbine;645544.2N 0250529.1E;64.92893784;25.09140341;411;422;FLG R;HN;Y
EFINOB 30705;Wind turbine;602535.3N 0265304.5E;60.42648042;26.88459541;558;566;FLG W;H24;Y
EFINOB 30720;Wind turbine;610624.4N 0282345.9E;61.10677621;28.39607324;489;845;FLG R;HN;Y
EFINOB 30721;Wind turbine;610610.3N 0282350.3E;61.10284962;28.39730713;488;833;FLG R;HN;Y
EFINOB 30722;Wind turbine;610530.6N 0282255.6E;61.09184545;28.38210482;505;842;FLG W;H24;Y
EFINOB 30723;Wind turbine;610537.7N 0282329.6E;61.09379438;28.39154806;503;839;FLG W;H24;Y
EFINOB 30724;Wind turbine;610542.9N 0282354.6E;61.09525164;28.39851069;497;842;FLG W;H24;Y
EFINOB 30725;Wind turbine;610551.4N 0282427.5E;61.09760865;28.40764585;497;842;FLG W;H24;Y
EFINOB 30726;Wind turbine;610600.9N 0282503.0E;61.1002538;28.41749779;497;840;FLG W;H24;Y
EFINOB 30779;Chimney;601846.0N 0253133.8E;60.31276838;25.52606172;345;390;F R;HN;Y
EFINOB 30780;Chimney;601844.5N 0253130.8E;60.31235937;25.52522126;345;390;F R;HN;NIL
EFINOB 30781;Chimney;601846.6N 0253121.3E;60.31295149;25.52258983;345;390;F R;HN;NIL
EFINOB 30783;Chimney;601829.9N 0253127.0E;60.30831681;25.52415778;345;398;F R;HN;NIL
EFINOB 30832;Mast;621006.2N 0214430.5E;62.1683989;21.74179386;394;677;F R;HN;Y
EFINOB 30999;Mast;602350.6N 0224936.2E;60.39738736;22.82672485;329;564;F R;HN;Y
EFINOB 31037;Mast;645243.1N 0285546.5E;64.87864003;28.92957304;342;1037;F R;HN;Y
EFINOB 31042;Mast;643420.7N 0265250.3E;64.5724213;26.8806468;437;916;FLG R;HN;Y
EFINOB 31049;Mast;635742.2N 0294116.4E;63.9617351;29.68789566;338;1167;F R;HN;Y
EFINOB 31109;Mast;624244.1N 0251458.7E;62.71224987;25.24964998;381;993;F R;HN;Y
EFINOB 31222;Mast;613536.2N 0254259.6E;61.59338764;25.71656126;338;717;F R;HN;Y
EFINOB 31223;Mast;613103.6N 0254217.0E;61.51766434;25.70473019;342;680;F R;HN;Y
EFINOB 31273;Wind turbine;643751.8N 0242333.6E;64.63105606;24.39266434;398;412;NIL;NIL;NIL
EFINOB 31274;Wind turbine;643741.2N 0242343.8E;64.62812209;24.39551248;398;412;NIL;NIL;NIL
EFINOB 31275;Wind turbine;643755.7N 0242306.5E;64.6321442;24.38513902;398;404;NIL;NIL;NIL
EFINOB 31276;Wind turbine;643803.2N 0242256.9E;64.63423039;24.38247341;398;404;NIL;NIL;NIL
EFINOB 31277;Wind turbine;643814.3N 0242325.4E;64.63731052;24.39037826;398;412;NIL;NIL;NIL
EFINOB 31332;Mast;604434.4N 0265133.0E;60.74288397;26.85917115;329;539;F R;HN;Y
EFINOB 31388;Wind turbine;653126.0N 0251905.2E;65.52387542;25.31809991;598;686;FLG W;H24;NIL
EFINOB 31389;Wind turbine;653144.9N 0251844.7E;65.52912636;25.31240363;598;702;F R;H24;NIL
EFINOB 31390;Wind turbine;653145.9N 0252011.8E;65.52942952;25.3366124;598;714;F R;H24;NIL
EFINOB 31400;Wind turbine;653127.4N 0252050.4E;65.52428062;25.34732196;598;709;FLG W;H24;NIL
EFINOB 31401;Wind turbine;653201.6N 0251811.0E;65.53379131;25.3030438;598;711;FLG W;H24;NIL
EFINOB 31403;Wind turbine;653210.9N 0252042.3E;65.53636722;25.34508503;598;720;F R;H24;NIL
EFINOB 31404;Wind turbine;653241.2N 0252142.2E;65.54478279;25.36171556;598;745;FLG W;H24;NIL
EFINOB 31405;Wind turbine;653229.4N 0251923.0E;65.54148645;25.32306922;598;730;F R;H24;NIL
EFINOB 31407;Wind turbine;653303.2N 0251942.2E;65.55087834;25.32838412;598;743;F R;H24;NIL
EFINOB 31419;Wind turbine;653325.3N 0251644.5E;65.55703459;25.27903525;598;733;FLG W;H24;NIL
EFINOB 31420;Wind turbine;653326.1N 0252014.4E;65.55724116;25.33733147;598;754;F R;H24;NIL
EFINOB 31423;Wind turbine;653336.6N 0251838.7E;65.56017509;25.31075543;598;766;F R;H24;NIL
EFINOB 31424;Wind turbine;653348.4N 0251719.6E;65.56343686;25.28878097;598;780;FLG W;H24;NIL
EFINOB 31425;Wind turbine;653351.8N 0252050.2E;65.56437672;25.3472762;598;769;FLG W;H24;NIL
EFINOB 31427;Wind turbine;653231.7N 0251800.8E;65.54213188;25.30022316;598;727;F R;H24;NIL
EFINOB 31430;Mast;612551.5N 0292157.4E;61.43097103;29.36594307;329;684;F R;HN;Y
EFINOB 31458;Wind turbine;642041.4N 0242401.3E;64.34482304;24.40034737;568;758;F R;HN;Y
EFINOB 31459;Wind turbine;642024.4N 0242405.7E;64.34010572;24.40158812;575;772;F R;HN;Y
EFINOB 31462;Mast;605538.2N 0273409.0E;60.92726765;27.56916947;329;687;F R;HN;Y
EFINOB 31463;Mast;613210.1N 0281119.7E;61.53613477;28.18880586;329;738;F R;HN;Y
EFINOB 31481;Mast;603447.0N 0271151.2E;60.57972994;27.19755792;329;337;F R;HN;Y
EFINOB 31490;Mast;611644.5N 0263740.0E;61.27901897;26.62778413;329;610;F R;HN;Y
EFINOB 31502;Mast;605240.3N 0264226.9E;60.87785254;26.70746743;450;784;F R;HN;Y
EFINOB 31507;Mast;632927.7N 0292904.7E;63.49102448;29.48463286;329;921;F R;HN;Y
EFINOB 31560;Wind turbine;660837.7N 0240211.6E;66.14379306;24.03654917;670;1020;FLG W;H24;NIL
EFINOB 31561;Wind turbine;660829.7N 0240240.9E;66.14158301;24.0446857;670;1065;FLG W;H24;NIL
EFINOB 31562;Wind turbine;660812.9N 0240239.0E;66.13691567;24.04416038;670;1033;FLG W;H24;NIL
EFINOB 31563;Wind turbine;660759.0N 0240300.1E;66.13305832;24.05003973;670;1014;FLG W;H24;NIL
EFINOB 31564;Wind turbine;660814.8N 0240342.5E;66.13745411;24.06179997;670;1000;FLG W;H24;NIL
EFINOB 31565;Wind turbine;660841.2N 0240328.1E;66.14476596;24.05781941;670;1027;FLG W;H24;NIL
EFINOB 31566;Wind turbine;660902.4N 0240330.3E;66.15067356;24.0584046;670;1047;FLG W;H24;NIL
EFINOB 31567;Wind turbine;660835.2N 0240408.6E;66.14311708;24.06904219;670;1020;FLG W;H24;NIL
EFINOB 31568;Wind turbine;652920.3N 0252144.3E;65.48896134;25.36230396;670;724;FLG W;H24;Y
EFINOB 31569;Wind turbine;652928.3N 0252116.4E;65.49119654;25.35454605;670;716;FLG W;H24;Y
EFINOB 31570;Wind turbine;652935.7N 0252156.1E;65.49324169;25.36558001;670;746;FLG W;H24;Y
EFINOB 31572;Mast;603045.0N 0264752.9E;60.51250224;26.79802929;329;410;F R;HN;Y
EFINOB 31592;Wind turbine;613819.0N 0213905.0E;61.63861152;21.65139726;670;708;FLG W;H24;NIL
EFINOB 31593;Wind turbine;613824.4N 0213826.8E;61.64011821;21.64078588;670;705;FLG W;H24;NIL
EFINOB 31608;Wind turbine;613752.9N 0213937.0E;61.63136347;21.66027128;670;727;FLG W;H24;NIL
EFINOB 31609;Wind turbine;613757.7N 0213900.2E;61.63270009;21.65004342;670;709;FLG W;H24;NIL
EFINOB 31610;Wind turbine;613754.9N 0214045.1E;61.63191152;21.67920641;670;725;FLG W;H24;NIL
EFINOB 31611;Wind turbine;613811.2N 0214101.4E;61.63643095;21.68372302;670;727;FLG W;H24;NIL
EFINOB 31612;Wind turbine;613744.2N 0214110.7E;61.62893113;21.68629988;670;719;FLG W;H24;NIL
EFINOB 31613;Wind turbine;613758.7N 0214137.0E;61.63297011;21.69360717;670;739;FLG W;H24;NIL
EFINOB 31614;Wind turbine;613820.5N 0214028.5E;61.63902307;21.67459161;670;738;FLG W;H24;NIL
EFINOB 31615;Wind turbine;613832.4N 0213927.2E;61.64232978;21.65756571;670;718;FLG W;H24;NIL
EFINOB 31616;Wind turbine;613739.8N 0214022.2E;61.62772381;21.67283173;670;723;FLG W;H24;NIL
EFINOB 31617;Wind turbine;613820.0N 0213951.9E;61.63888645;21.66441971;670;718;FLG W;H24;NIL
EFINOB 31666;Wind turbine;614347.8N 0254648.5E;61.72994015;25.78014715;644;1331;F R;HN;Y
EFINOB 31667;Wind turbine;614415.9N 0254636.2E;61.73774633;25.77673508;644;1290;F R;HN;Y
EFINOB 31669;Wind turbine;614333.3N 0254635.3E;61.72590416;25.77647542;644;1271;F R;HN;Y
EFINOB 31670;Wind turbine;614413.1N 0254710.5E;61.73696919;25.78626083;644;1242;F R;HN;Y
EFINOB 31671;Wind turbine;614343.5N 0254613.0E;61.72873693;25.77028851;644;1274;F R;HN;Y
EFINOB 31684;Wind turbine;620655.1N 0213237.3E;62.11531338;21.54369105;689;802;FLG W;H24;NIL
EFINOB 31687;Wind turbine;620628.9N 0213327.8E;62.10803258;21.55772049;689;845;F R;H24;NIL
EFINOB 31689;Wind turbine;620644.1N 0213447.3E;62.11225401;21.57980527;689;891;F R;H24;NIL
EFINOB 31690;Wind turbine;620642.7N 0213528.2E;62.11186548;21.59116518;689;891;F R;H24;NIL
EFINOB 31693;Wind turbine;620613.7N 0213411.9E;62.10379643;21.56998286;689;871;F R;H24;NIL
EFINOB 31694;Wind turbine;620606.0N 0213513.2E;62.10165477;21.58698796;689;878;F R;H24;NIL
EFINOB 31696;Wind turbine;620622.0N 0213704.8E;62.10610101;21.61799323;689;930;FLG W;H24;NIL
EFINOB 31713;Wind turbine;620225.9N 0213329.6E;62.04052016;21.55822141;689;865;F R;H24;NIL
EFINOB 31804;Mast;630308.6N 0253813.2E;63.0523829;25.63701072;335;943;F R;HN;Y
EFINOB 31805;Mast;630052.3N 0250340.6E;63.01451406;25.06126804;342;952;F R;HN;Y
EFINOB 31814;Mast;621500.0N 0242854.8E;62.24999759;24.48189686;335;927;F R;HN;Y
EFINOB 31817;Mast;621520.6N 0245256.2E;62.25572979;24.88227712;335;977;F R;HN;Y
EFINOB 31825;Mast;614304.9N 0262653.7E;61.71801671;26.44823774;342;817;F R;HN;Y
EFINOB 31832;Mast;623008.8N 0252721.4E;62.50244581;25.45593064;335;943;F R;H24;Y
EFINOB 31837;Mast;612756.3N 0254224.5E;61.46563019;25.70681216;342;684;F R;HN;Y
EFINOB 31932;Wind turbine;653015.2N 0252028.0E;65.50420874;25.34110394;655;719;FLG W;H24;NIL
EFINOB 31933;Wind turbine;653028.2N 0251958.6E;65.50784437;25.33293607;655;705;FLG W;H24;NIL
EFINOB 31934;Wind turbine;653036.6N 0251926.2E;65.51015986;25.32393625;655;713;FLG W;H24;NIL
EFINOB 31938;Wind turbine;653004.8N 0252105.5E;65.50133409;25.3515288;655;720;FLG W;H24;NIL
EFINOB 31939;Wind turbine;652944.0N 0252040.3E;65.49555677;25.34453962;655;700;FLG W;H24;NIL
EFINOB 32344;Wind turbine;653056.8N 0251913.5E;65.51576995;25.32042893;655;722;FLG W;H24;NIL
EFINOB 32345;Wind turbine;653101.1N 0251958.9E;65.51697556;25.33302584;655;734;FLG W;H24;NIL
EFINOB 32346;Wind turbine;652951.4N 0252128.7E;65.4975976;25.35796402;655;731;FLG W;H24;NIL
EFINOB 32352;Mast;650017.7N 0253722.0E;65.00491476;25.62277798;493;597;FLG R;HN;Y
EFINOB 32373;Wind turbine;622712.0N 0213936.8E;62.45333987;21.66023472;486;709;FLG R;HN;Y
EFINOB 32383;Wind turbine;623531.6N 0225712.1E;62.59211063;22.95337418;355;704;FLG R;HN;NIL
